rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:01:05.05,-145.51,-75.68,1204.59,-43.05,-1.83,8.11,-6.60,-2.25,27.15,29.80,47.11,
01/01/2000,00:01:05.05,-130.86,-65.43,1155.76,-35.79,-10.43,16.52,-6.00,-2.85,26.25,29.80,47.11,
01/01/2000,00:01:05.05,-122.56,-2.44,1149.41,-9.21,-21.16,17.44,-7.20,-2.40,25.50,29.56,47.11,
01/01/2000,00:01:05.05,-176.76,-70.31,1568.36,26.52,-30.98,-5.49,-7.05,-1.50,26.40,29.61,47.11,
01/01/2000,00:01:05.05,-20.02,-243.65,2007.32,29.70,-20.24,-14.15,-8.25,-2.40,27.30,29.66,47.11,
01/01/2000,00:01:05.05,184.57,-290.04,1878.91,-0.98,5.12,7.07,-10.20,-2.40,27.30,29.75,47.12,
01/01/2000,00:01:05.05,119.63,-169.92,1351.07,-19.82,9.76,23.05,-8.25,-1.35,26.55,29.66,47.12,
01/01/2000,00:01:05.05,98.14,-97.17,953.61,-11.71,11.28,23.11,-8.25,-2.85,25.80,29.80,47.12,
01/01/2000,00:01:05.05,34.18,-37.60,695.31,27.32,15.61,28.54,-8.55,-4.95,27.15,29.80,47.09,
01/01/2000,00:01:05.05,-5.37,-35.64,607.91,14.63,3.48,28.23,-8.55,-3.00,26.85,29.95,47.09,
01/01/2000,00:01:05.05,-16.11,-17.58,458.01,5.98,-6.10,24.57,-7.80,-1.50,27.15,29.66,47.09,
01/01/2000,00:01:05.05,-29.79,-34.18,423.34,9.27,-11.40,33.78,-6.75,-2.10,27.30,29.95,47.09,
01/01/2000,00:01:05.05,-45.90,-26.37,442.87,10.00,-4.76,38.23,-7.20,-3.60,27.30,29.56,47.09,
01/01/2000,00:01:05.05,-40.53,-1.95,444.82,10.37,-11.46,44.09,-5.70,-4.35,26.55,29.80,47.09,
01/01/2000,00:01:05.05,-153.81,40.04,463.87,11.59,-10.49,50.30,-6.75,-4.05,25.20,29.80,47.09,
01/01/2000,00:01:05.05,-239.75,62.99,571.78,17.74,-16.46,42.80,-7.95,-3.60,25.80,29.95,47.09,
01/01/2000,00:01:05.05,-241.21,40.53,718.75,23.66,-12.93,25.79,-8.55,-3.00,26.40,29.90,47.10,
01/01/2000,00:01:05.05,-165.04,-16.60,836.91,28.41,-10.61,16.95,-6.60,-3.45,26.40,29.75,47.10,
01/01/2000,00:01:05.05,-121.09,-59.57,1036.62,39.09,-7.56,23.23,-8.70,-3.60,25.50,29.80,47.10,
01/01/2000,00:01:05.05,-113.28,16.60,1325.20,43.23,5.61,25.37,-8.55,-2.25,26.85,29.47,47.10,
01/01/2000,00:01:05.05,-214.36,65.43,1528.32,35.24,19.15,19.57,-7.80,-3.45,25.65,29.66,47.10,
01/01/2000,00:01:05.05,-222.17,83.01,1538.09,13.35,10.43,-2.50,-7.80,-1.50,27.15,29.47,47.10,
01/01/2000,00:01:05.05,-178.71,71.29,1396.00,-9.39,-1.04,-21.40,-7.05,-2.25,26.40,29.90,47.10,
01/01/2000,00:01:05.05,-136.23,71.29,1228.52,-15.00,2.38,-23.23,-5.55,-2.25,26.10,29.61,47.10,
01/01/2000,00:01:05.05,-250.00,89.36,1138.18,-4.33,6.89,-29.94,-6.60,-2.70,25.35,29.80,47.10,
01/01/2000,00:01:05.05,-376.95,114.75,1298.83,13.48,-14.33,-72.87,-6.60,-2.25,25.35,29.95,47.11,
01/01/2000,00:01:05.05,-61.04,-10.74,1759.28,28.48,-27.38,-111.34,-7.35,-1.05,24.90,29.80,47.11,
01/01/2000,00:01:05.05,443.85,-127.44,1945.31,13.17,-3.78,-79.82,-7.35,0.30,26.40,29.66,47.11,
01/01/2000,00:01:05.05,367.19,-45.90,1614.75,-18.90,21.28,-12.50,-9.45,-0.45,25.20,29.61,47.11,
01/01/2000,00:01:05.05,76.17,111.82,1091.80,-29.39,17.87,11.34,-8.55,1.50,25.65,29.95,47.11,
01/01/2000,00:01:05.05,-37.60,153.81,780.76,-22.80,17.99,14.27,-7.80,-0.30,26.85,29.80,47.11,
01/01/2000,00:01:05.05,-139.16,163.09,600.10,-4.45,25.37,18.35,-7.20,-0.15,27.00,29.56,47.11,
01/01/2000,00:01:05.05,-301.76,82.03,549.80,-4.45,15.55,-12.87,-6.00,-0.90,28.05,29.80,47.09,
01/01/2000,00:01:05.05,-236.82,29.79,467.77,-5.49,5.06,-23.72,-7.35,-1.80,27.45,29.75,47.09,
01/01/2000,00:01:05.05,-171.88,-6.35,455.57,-2.13,3.48,-26.95,-6.75,-0.15,25.50,29.56,47.09,
01/01/2000,00:01:05.05,-122.56,-53.22,510.25,1.46,4.82,-25.61,-6.60,-0.30,27.15,29.66,47.10,
01/01/2000,00:01:05.05,-117.19,-83.01,587.89,-3.48,5.30,-19.51,-6.60,0.75,26.40,29.90,47.10,
01/01/2000,00:01:05.05,-165.53,-58.59,625.00,-7.99,3.96,-16.28,-5.55,-1.05,28.95,29.80,47.10,
01/01/2000,00:01:05.05,-205.57,-61.52,715.82,-10.55,1.65,-18.17,-5.55,0.00,27.90,29.80,47.10,
01/01/2000,00:01:05.05,-223.14,-42.48,796.39,-11.16,-3.96,-17.56,-5.10,-0.30,27.15,29.66,47.10,
01/01/2000,00:01:05.05,-232.91,-72.27,946.78,-12.56,-6.22,-21.10,-6.60,-1.50,26.85,29.90,47.10,
01/01/2000,00:01:05.05,-200.68,-101.56,1084.96,-15.79,-2.93,-17.07,-6.60,0.30,26.85,29.61,47.10,
01/01/2000,00:01:05.05,-207.03,-131.84,1199.71,-21.22,-1.59,-10.12,-6.30,-0.30,24.90,29.95,47.10,
01/01/2000,00:01:05.05,-160.64,-124.51,1280.76,-33.84,-5.18,-4.88,-7.20,0.45,27.30,29.95,47.11,
01/01/2000,00:01:05.05,-166.02,-102.05,1426.27,-45.06,-14.39,4.57,-7.80,-0.75,27.90,29.95,47.11,
01/01/2000,00:01:05.05,-150.39,-105.96,1373.05,-57.50,-14.63,10.85,-7.50,-2.10,26.55,29.66,47.11,
01/01/2000,00:01:05.05,-83.01,-75.20,1146.00,-43.78,-17.56,18.29,-7.05,-2.25,25.65,29.90,47.11,
01/01/2000,00:01:05.05,-103.52,0.49,1217.29,-14.39,-14.02,28.54,-8.10,-3.75,25.35,29.80,47.11,
01/01/2000,00:01:05.05,-239.75,-70.31,1555.18,14.33,-21.95,11.04,-7.20,-3.30,28.80,29.90,47.11,
01/01/2000,00:01:05.05,34.67,-208.01,1705.57,15.18,-20.61,0.06,-7.05,-3.75,27.45,29.61,47.11,
01/01/2000,00:01:05.05,127.93,-256.84,1631.84,10.12,-2.32,20.49,-7.20,-3.30,26.25,29.42,47.11,
01/01/2000,00:01:05.05,63.48,-194.34,1400.39,9.15,8.78,34.09,-7.80,-3.00,26.85,29.56,47.11,
01/01/2000,00:01:05.05,-33.69,-94.24,1198.24,10.91,14.45,26.71,-7.35,-3.75,26.10,29.75,47.12,
01/01/2000,00:01:05.05,-28.32,-63.96,1123.05,11.40,3.05,13.11,-7.80,-3.75,25.65,29.66,47.12,
01/01/2000,00:01:05.05,-23.44,-76.66,1025.88,-1.22,-4.51,9.45,-6.75,-3.30,25.80,29.61,47.12,
01/01/2000,00:01:05.05,-60.06,-59.08,817.38,-8.84,-5.55,12.80,-6.30,-3.00,26.85,29.80,47.12,
01/01/2000,00:01:05.05,-56.64,-32.71,531.25,-13.54,-0.06,18.35,-8.25,-3.60,25.80,29.66,47.12,
01/01/2000,00:01:05.05,-62.50,-12.70,372.56,-11.52,0.91,30.73,-7.80,-4.65,27.15,29.66,47.09,
01/01/2000,00:01:05.05,-75.68,15.62,322.75,-9.45,-7.80,34.02,-8.10,-4.65,26.40,29.80,47.09,
01/01/2000,00:01:05.05,-114.26,62.50,304.69,-0.67,-9.63,31.28,-6.75,-4.80,26.55,29.56,47.09,
01/01/2000,00:01:05.05,-181.64,97.17,392.09,18.60,-12.87,18.90,-7.80,-4.95,24.15,29.95,47.09,
01/01/2000,00:01:05.05,-149.90,64.94,597.17,25.73,-19.45,1.83,-8.85,-4.95,25.65,29.80,47.09,
01/01/2000,00:01:05.05,-9.28,9.77,765.14,34.27,-19.94,-4.70,-7.35,-4.20,25.65,29.61,47.09,
01/01/2000,00:01:05.05,-2.93,-44.92,1060.06,40.67,-26.83,-9.21,-7.35,-6.15,26.40,29.80,47.10,
01/01/2000,00:01:05.05,-18.55,-56.64,1440.92,41.10,-23.41,-12.13,-9.60,-2.25,26.10,29.75,47.10,
01/01/2000,00:01:05.05,-63.96,-56.64,1587.40,25.85,-3.66,-8.84,-8.25,-3.60,24.00,29.80,47.10,
01/01/2000,00:01:05.05,-111.82,0.00,1465.82,6.28,-13.29,-18.17,-7.35,-3.00,25.35,29.56,47.10,
01/01/2000,00:01:05.05,-99.12,-36.62,1348.63,3.90,-12.87,-27.50,-8.70,-3.30,24.75,29.80,47.10,
01/01/2000,00:01:05.05,-158.69,6.84,1377.93,11.28,-19.94,-31.65,-9.30,-1.05,24.90,29.37,47.10,
01/01/2000,00:01:05.05,-196.29,23.93,1795.41,31.34,-39.33,-62.38,-10.05,-2.70,25.35,29.80,47.10,
01/01/2000,00:01:05.05,71.78,-193.85,2410.16,26.95,-27.07,-82.68,-9.45,-1.35,25.50,29.75,47.10,
01/01/2000,00:01:05.05,391.11,-203.12,2384.77,-12.38,11.95,-38.66,-11.55,-0.30,24.60,29.66,47.10,
01/01/2000,00:01:05.05,244.63,28.81,1829.59,-46.40,39.39,14.09,-9.45,0.15,24.45,29.80,47.11,
01/01/2000,00:01:05.05,90.33,202.15,1214.36,-58.48,48.78,31.10,-9.75,-0.15,27.00,29.95,47.11,
01/01/2000,00:01:05.05,3.42,288.57,754.39,-51.65,52.74,36.28,-9.45,-1.35,25.80,29.80,47.11,
01/01/2000,00:01:05.05,-172.36,287.11,575.20,-42.56,43.41,28.29,-8.25,-3.60,25.20,29.61,47.11,
01/01/2000,00:01:05.05,-270.51,214.36,477.54,-37.26,36.77,6.95,-6.00,-4.05,25.80,29.80,47.11,
01/01/2000,00:01:05.05,-266.11,144.53,311.52,-33.78,26.46,-12.44,-6.75,-4.05,25.80,29.47,47.11,
01/01/2000,00:01:05.05,-156.25,63.96,188.48,-12.38,17.50,-20.85,-6.30,-4.20,25.65,29.80,47.11,
01/01/2000,00:01:05.05,-103.03,-15.14,210.45,2.87,23.23,-18.78,-6.30,-4.20,26.10,29.80,47.11,
01/01/2000,00:01:05.05,-60.06,-78.12,403.81,10.91,4.02,-16.16,-6.30,-4.95,28.20,29.56,47.09,
01/01/2000,00:01:05.05,-53.71,-81.54,461.91,8.54,-4.09,-13.35,-5.70,-5.55,26.55,29.75,47.09,
01/01/2000,00:01:05.05,-104.00,-92.77,555.18,10.85,-15.06,-2.87,-5.70,-4.35,27.75,29.90,47.09,
01/01/2000,00:01:05.05,-158.69,-76.66,706.05,12.80,-17.13,-7.01,-7.20,-2.40,27.00,29.80,47.10,
01/01/2000,00:01:05.05,-258.79,-62.99,880.86,8.96,-20.37,-13.35,-7.35,-1.05,25.65,29.80,47.10,
01/01/2000,00:01:05.05,-280.76,-87.89,1019.53,4.45,-25.55,-23.23,-6.30,-2.70,26.40,29.80,47.10,
01/01/2000,00:01:05.05,-231.45,-125.49,1151.86,-0.43,-16.89,-28.60,-7.05,-3.45,26.10,29.66,47.10,
01/01/2000,00:01:05.05,-156.74,-167.48,1258.79,-10.67,-18.11,-21.16,-7.50,-2.40,27.30,29.56,47.10,
01/01/2000,00:01:05.05,-125.00,-168.46,1332.52,-19.88,-17.32,-7.01,-7.95,-2.40,25.80,29.75,47.10,
01/01/2000,00:01:05.05,-204.10,-160.64,1413.57,-30.18,-14.51,7.13,-7.50,-1.35,25.50,29.75,47.10,
01/01/2000,00:01:05.05,-196.78,-123.05,1291.50,-34.76,-20.18,6.89,-8.10,-2.25,25.65,29.80,47.10,
01/01/2000,00:01:05.05,-165.53,-29.79,1316.41,-9.02,-40.98,3.54,-9.45,-5.55,27.00,29.75,47.10,
01/01/2000,00:01:05.05,-109.38,-158.20,1871.58,30.55,-43.05,-9.76,-7.50,-4.35,25.80,29.90,47.11,
01/01/2000,00:01:05.05,34.67,-310.55,2228.52,36.10,-12.01,-1.59,-8.55,-2.25,24.60,29.90,47.11,
01/01/2000,00:01:05.05,106.45,-307.13,2061.04,4.82,32.93,20.98,-9.45,-3.60,26.55,29.42,47.11,
01/01/2000,00:01:05.05,35.16,-185.06,1521.97,-17.01,26.10,24.57,-8.70,-3.30,25.50,29.56,47.11,
01/01/2000,00:01:05.05,44.92,-76.66,1100.10,-19.76,14.70,16.59,-10.95,-2.85,25.50,29.42,47.11,
01/01/2000,00:01:05.05,67.38,-42.48,906.74,-5.79,13.60,19.09,-9.00,-4.05,26.55,29.95,47.11,
01/01/2000,00:01:05.05,40.04,-24.41,803.71,5.12,18.35,20.00,-8.10,-3.75,25.65,29.75,47.11,
01/01/2000,00:01:05.05,-5.86,-30.27,722.17,9.21,20.73,23.72,-8.55,-3.00,24.60,29.80,47.11,
01/01/2000,00:01:05.05,-47.85,-25.88,610.84,7.80,14.63,26.65,-8.55,-4.65,25.35,29.90,47.11,
01/01/2000,00:01:05.05,-72.27,-4.88,492.19,6.22,6.10,26.77,-8.25,-4.05,27.00,29.95,47.12,
01/01/2000,00:01:05.05,-57.13,-10.25,430.18,5.55,7.44,29.02,-6.75,-3.30,26.25,29.80,47.12,
01/01/2000,00:01:05.05,-30.27,1.95,384.77,6.10,9.76,38.17,-8.10,-4.95,25.65,29.56,47.12,
01/01/2000,00:01:05.05,-69.82,18.07,353.03,10.55,9.15,45.73,-6.45,-4.80,25.80,29.66,47.12,
01/01/2000,00:01:05.05,-153.81,48.83,464.36,23.78,-1.22,30.24,-7.80,-4.95,26.85,29.56,47.09,
01/01/2000,00:01:05.05,-161.13,41.50,609.86,35.18,-9.94,15.55,-8.10,-4.20,26.85,29.80,47.09,
01/01/2000,00:01:05.05,-125.49,1.95,836.43,43.41,-13.96,-0.43,-7.35,-5.40,28.20,29.95,47.09,
01/01/2000,00:01:05.05,-11.72,-62.01,1158.20,47.44,-23.60,-7.07,-7.50,-4.05,25.50,29.61,47.09,
01/01/2000,00:01:05.05,24.90,-65.92,1461.43,41.65,-8.84,-3.05,-7.05,-4.65,26.40,29.56,47.09,
01/01/2000,00:01:05.05,-124.51,-27.34,1541.99,21.83,-2.38,-7.26,-7.50,-1.65,26.25,29.75,47.09,
01/01/2000,00:01:05.05,-140.62,5.86,1369.63,1.95,-12.87,-28.23,-7.20,-3.30,25.50,29.75,47.10,
01/01/2000,00:01:05.05,-89.36,22.95,1215.82,-3.11,-12.87,-35.49,-6.75,-2.10,27.30,29.80,47.10,
01/01/2000,00:01:05.05,-125.00,39.55,1170.90,9.63,-21.52,-46.28,-7.80,-0.30,26.10,29.80,47.10,
01/01/2000,00:01:05.05,-171.39,28.32,1564.94,27.68,-41.46,-73.23,-7.20,-1.65,24.75,29.75,47.10,
01/01/2000,00:01:05.05,65.92,-112.30,2032.23,24.21,-31.83,-88.41,-9.60,-1.50,25.35,29.80,47.10,
01/01/2000,00:01:05.05,273.93,-90.33,1957.03,-13.17,-12.20,-62.74,-9.30,1.05,26.10,29.75,47.10,
01/01/2000,00:01:05.05,294.92,62.50,1546.88,-36.10,-3.11,-27.38,-10.35,3.00,25.65,29.80,47.10,
01/01/2000,00:01:05.05,157.71,188.48,1179.20,-35.30,0.12,-7.38,-8.85,1.50,26.40,29.61,47.10,
01/01/2000,00:01:05.05,36.13,188.48,977.05,-25.67,-0.91,4.63,-9.45,0.15,25.50,29.80,47.10,
01/01/2000,00:01:05.05,-32.71,160.64,794.43,-18.23,17.74,14.02,-8.55,-0.75,23.85,29.80,47.11,
01/01/2000,00:01:05.05,-163.57,160.16,627.93,-14.15,18.60,17.99,-9.30,-0.30,26.10,29.61,47.11,
01/01/2000,00:01:05.05,-312.50,137.70,543.95,-16.83,10.98,1.28,-8.25,-0.15,24.75,29.80,47.11,
01/01/2000,00:01:05.05,-299.80,71.78,472.17,-17.87,-5.61,-17.74,-8.70,-1.65,25.50,29.80,47.11,
01/01/2000,00:01:05.05,-183.59,4.88,443.36,-12.68,-1.59,-25.18,-8.70,-1.65,25.20,29.80,47.11,
01/01/2000,00:01:05.05,-140.62,-53.71,474.12,-4.70,3.29,-22.68,-7.95,-2.10,24.90,29.66,47.11,
01/01/2000,00:01:05.05,-156.25,-86.91,546.88,-1.28,8.11,-16.10,-8.55,-0.75,26.10,29.56,47.11,
01/01/2000,00:01:05.05,-164.06,-84.47,604.49,-7.44,6.10,-11.22,-10.20,0.15,25.50,29.56,47.11,
01/01/2000,00:01:05.05,-148.44,-86.43,643.07,-8.78,-0.12,-9.15,-7.35,-0.30,25.35,29.61,47.11,
01/01/2000,00:01:05.05,-223.14,-110.35,1095.21,-11.22,-5.37,-7.13,-8.85,-0.75,24.90,29.61,47.08,
01/01/2000,00:01:05.05,-124.51,-152.83,1166.99,-21.65,-6.83,-4.02,-9.00,-2.10,25.80,29.90,47.08,
01/01/2000,00:01:05.05,-55.18,-155.76,1202.15,-23.17,-2.07,6.89,-9.60,-1.50,24.90,29.95,47.08,
01/01/2000,00:01:05.05,-40.53,-143.07,1294.43,-24.21,0.85,20.85,-8.70,-1.65,25.50,29.80,47.08,
01/01/2000,00:01:05.05,-40.04,-140.62,1389.65,-31.83,-4.88,34.70,-10.20,-2.40,25.20,29.47,47.08,
01/01/2000,00:01:05.05,4.88,-93.75,1262.21,-37.50,-6.16,42.62,-9.75,-2.40,26.25,29.90,47.08,
01/01/2000,00:01:05.05,16.60,-34.67,1180.66,-12.50,-18.66,52.20,-8.10,-4.95,24.90,29.56,47.08,
01/01/2000,00:01:05.05,-135.25,-7.32,1453.12,23.60,-8.66,47.99,-8.55,-3.45,24.60,29.90,47.08,
01/01/2000,00:01:05.05,-147.46,-129.88,1795.41,40.43,-0.61,29.33,-8.85,-3.75,24.90,29.80,47.08,
01/01/2000,00:01:05.05,-22.95,-198.24,1832.03,19.33,18.90,19.02,-8.25,-4.80,24.45,29.80,47.09,
01/01/2000,00:01:05.05,59.57,-188.48,1510.74,-3.11,10.73,15.67,-8.55,-3.45,24.60,29.66,47.09,
01/01/2000,00:01:05.05,60.06,-136.72,1183.11,-6.34,6.59,20.30,-9.60,-2.70,23.85,29.90,47.09,
01/01/2000,00:01:05.05,0.98,-82.52,1031.74,5.91,16.52,17.74,-8.85,-4.95,24.15,29.61,47.09,
01/01/2000,00:01:05.05,-36.13,-54.69,986.33,10.91,19.70,13.48,-7.05,-5.70,23.10,29.66,47.09,
01/01/2000,00:01:05.05,-74.71,-42.97,955.57,1.52,14.63,7.80,-8.55,-3.75,26.40,29.80,47.09,
01/01/2000,00:01:05.05,-61.52,-25.88,807.62,-7.32,8.78,3.05,-7.35,-4.95,25.35,29.42,47.09,
01/01/2000,00:01:05.05,-68.85,4.39,598.14,-11.52,8.54,10.79,-8.70,-5.25,25.50,29.95,47.09,
01/01/2000,00:01:05.05,-86.43,28.81,487.79,0.00,16.28,18.66,-8.85,-3.45,25.35,29.66,47.09,
01/01/2000,00:01:05.05,-89.36,41.02,444.82,9.76,28.84,22.07,-8.70,-4.35,25.20,29.66,47.10,
01/01/2000,00:01:05.05,-92.29,18.07,437.50,12.50,27.99,23.35,-6.30,-2.70,26.10,29.80,47.10,
01/01/2000,00:01:05.05,-82.52,15.14,443.85,10.67,15.43,23.41,-6.60,-4.65,26.40,29.95,47.10,
01/01/2000,00:01:05.05,-68.85,36.62,426.76,12.68,10.37,22.32,-7.35,-4.95,24.90,29.90,47.10,
01/01/2000,00:01:05.05,-99.61,29.30,438.48,19.88,7.99,17.13,-7.20,-4.35,25.20,29.75,47.10,
01/01/2000,00:01:05.05,-85.94,25.88,541.99,29.88,-0.61,11.10,-6.00,-4.80,27.30,29.80,47.10,
01/01/2000,00:01:05.05,-23.93,19.04,918.46,47.62,-9.70,-4.82,-7.20,-4.35,27.75,29.95,47.09,
01/01/2000,00:01:05.05,-26.86,16.11,1226.07,53.17,-17.62,-9.45,-7.95,-2.85,27.00,29.56,47.09,
01/01/2000,00:01:05.05,-39.55,-1.95,1467.77,43.90,-19.57,-19.15,-6.45,-1.35,25.50,29.80,47.09,
01/01/2000,00:01:05.05,-82.03,0.49,1480.96,23.23,-22.62,-32.68,-6.60,-1.05,25.35,29.47,47.09,
01/01/2000,00:01:05.05,-62.99,8.30,1334.47,14.02,-29.51,-36.16,-7.35,-1.50,26.40,29.75,47.09,
01/01/2000,00:01:05.05,-117.68,53.22,1368.16,23.66,-33.84,-45.43,-7.50,-1.65,25.80,29.56,47.09,
01/01/2000,00:01:05.05,-171.39,27.83,1674.80,41.59,-33.78,-65.37,-8.55,-1.80,26.10,29.90,47.10,
01/01/2000,00:01:05.05,-35.16,-72.27,2064.45,40.91,-19.33,-75.18,-8.85,0.30,24.60,29.66,47.10,
01/01/2000,00:01:05.05,229.49,-78.61,2058.59,14.09,-2.99,-58.23,-9.00,2.10,25.20,29.80,47.10,
01/01/2000,00:01:05.05,281.25,25.39,1797.36,-14.94,10.24,-18.35,-9.00,2.85,24.45,29.80,47.10,
01/01/2000,00:01:05.05,149.90,170.90,1362.30,-35.79,9.39,2.99,-8.25,2.10,24.75,29.56,47.10,
01/01/2000,00:01:05.05,71.78,227.05,935.55,-35.49,10.12,16.52,-7.95,0.90,26.55,29.80,47.10,
01/01/2000,00:01:05.05,-33.20,245.12,637.70,-22.32,18.11,18.54,-8.10,2.25,25.65,29.47,47.10,
01/01/2000,00:01:05.05,-182.62,213.87,521.48,-4.94,17.13,14.88,-7.95,1.35,26.25,29.80,47.10,
01/01/2000,00:01:05.05,-237.30,144.04,491.21,-1.10,16.52,0.30,-9.30,2.70,25.35,29.66,47.10,
01/01/2000,00:01:05.05,-224.61,82.52,410.64,-4.02,7.32,-10.67,-9.00,1.65,26.55,29.80,47.10,
01/01/2000,00:01:05.05,-181.15,26.86,359.86,-4.15,4.57,-18.54,-8.10,0.30,25.65,29.61,47.11,
01/01/2000,00:01:05.05,-122.56,6.84,360.84,-1.22,2.74,-21.34,-8.10,0.30,24.90,29.90,47.11,
01/01/2000,00:01:05.05,-117.68,-1.46,377.44,0.37,-2.13,-18.05,-8.10,1.05,25.35,29.80,47.11,
01/01/2000,00:01:05.05,-156.25,-34.67,442.38,5.43,-4.15,-18.11,-7.50,0.90,25.80,29.56,47.11,
01/01/2000,00:01:05.05,-159.18,-50.29,546.39,6.22,-7.44,-18.11,-7.50,1.65,25.80,29.99,47.11,
01/01/2000,00:01:05.05,-170.41,-72.27,668.95,7.20,-16.22,-18.29,-7.20,1.35,25.50,29.80,47.11,
01/01/2000,00:01:05.05,-208.01,-117.68,856.93,5.98,-11.04,-14.82,-7.95,2.40,25.80,29.90,47.11,
01/01/2000,00:01:05.05,-230.47,-141.11,1066.41,3.60,-12.56,-14.63,-9.45,2.40,25.80,29.66,47.11,
01/01/2000,00:01:05.05,-223.14,-201.17,1264.16,-11.95,-19.70,-14.02,-8.10,2.70,26.40,29.80,47.11,
01/01/2000,00:01:05.05,-151.37,-125.98,1458.01,-49.45,-6.65,32.87,-10.80,0.75,25.65,29.75,47.08,
01/01/2000,00:01:05.05,-200.20,-86.43,1390.14,-58.90,-5.91,36.28,-8.85,-0.30,25.65,29.75,47.08,
01/01/2000,00:01:05.05,-121.58,-16.60,1205.08,-52.44,-12.32,41.52,-9.30,-0.30,25.35,29.99,47.08,
01/01/2000,00:01:05.05,-137.21,16.11,1285.16,-18.11,-17.20,34.57,-8.85,-1.05,26.40,29.80,47.08,
01/01/2000,00:01:05.05,-93.26,-61.52,1662.11,24.09,-6.89,28.72,-9.60,-1.50,25.65,29.80,47.08,
01/01/2000,00:01:05.05,-52.73,-144.53,1848.63,30.12,16.34,21.22,-9.45,-1.65,24.75,29.61,47.08,
01/01/2000,00:01:05.05,33.69,-196.29,1724.12,6.46,19.76,17.56,-8.10,-1.50,25.35,29.66,47.08,
01/01/2000,00:01:05.05,114.75,-139.16,1337.89,-8.72,8.60,17.62,-8.70,-0.45,25.20,29.95,47.08,
01/01/2000,00:01:05.05,158.20,-113.77,1098.14,-0.49,13.17,26.89,-8.70,-2.10,25.50,29.66,47.09,
01/01/2000,00:01:05.05,70.80,-68.36,989.75,10.06,22.32,36.16,-8.25,-2.10,24.75,29.61,47.09,
01/01/2000,00:01:05.05,-17.09,-51.27,916.99,5.91,20.43,32.93,-8.85,-3.00,26.40,29.56,47.09,
01/01/2000,00:01:05.05,-22.95,-21.00,772.46,-4.39,17.13,35.73,-7.20,-3.30,24.75,29.75,47.09,
01/01/2000,00:01:05.05,-61.04,5.86,583.98,-10.61,10.24,40.73,-7.80,-3.45,26.40,29.47,47.09,
01/01/2000,00:01:05.05,-65.92,27.34,464.84,-2.38,16.89,42.44,-6.00,-3.60,25.80,29.56,47.09,
01/01/2000,00:01:05.05,-81.05,34.67,473.14,7.07,21.22,50.43,-7.50,-3.60,25.50,29.56,47.09,
01/01/2000,00:01:05.05,-67.38,41.02,484.38,9.94,20.98,52.26,-6.75,-4.05,26.55,29.61,47.09,
01/01/2000,00:01:05.05,-74.71,33.69,494.14,8.60,15.79,49.76,-8.85,-5.40,26.40,29.66,47.09,
01/01/2000,00:01:05.05,-66.89,35.16,518.55,12.32,15.12,47.26,-6.30,-4.95,24.90,29.75,47.10,
01/01/2000,00:01:05.05,-29.30,39.55,567.38,14.57,12.80,40.30,-5.70,-4.35,26.25,29.80,47.10,
01/01/2000,00:01:05.05,-45.90,70.31,654.30,18.84,7.50,31.65,-5.85,-5.40,27.15,29.56,47.10,
01/01/2000,00:01:05.05,-62.99,65.43,775.39,24.02,-4.27,15.85,-6.00,-4.35,27.30,29.66,47.10,
01/01/2000,00:01:05.05,-67.38,51.76,1007.81,27.26,-16.22,-6.71,-5.70,-4.05,25.20,29.61,47.10,
01/01/2000,00:01:05.05,-62.50,33.69,1264.65,22.62,-16.46,-12.74,-7.95,-4.05,25.20,29.80,47.10,
01/01/2000,00:01:05.05,-54.20,11.23,1303.22,8.72,-14.94,-25.49,-6.00,-2.85,25.80,29.61,47.10,
01/01/2000,00:01:05.05,-85.45,18.07,1077.64,0.00,-26.71,-41.40,-8.25,-4.35,27.75,29.66,47.09,
01/01/2000,00:01:05.05,-181.64,94.24,1090.33,15.73,-37.44,-57.62,-8.10,-3.75,26.10,29.66,47.09,
01/01/2000,00:01:05.05,-320.80,105.47,1524.41,38.90,-55.00,-93.17,-8.70,-2.40,26.25,29.56,47.09,
01/01/2000,00:01:05.05,-23.44,-62.99,2107.42,43.66,-48.78,-123.35,-9.75,-0.15,25.20,29.75,47.09,
01/01/2000,00:01:05.05,350.10,-132.81,2188.48,10.61,-22.68,-95.30,-9.00,0.45,24.75,29.75,47.09,
01/01/2000,00:01:05.05,346.68,-10.74,1844.24,-21.65,-0.06,-39.21,-9.75,1.65,24.45,29.80,47.10,
01/01/2000,00:01:05.05,139.65,162.11,1358.89,-33.23,5.49,-5.73,-10.05,0.75,26.10,29.95,47.10,
01/01/2000,00:01:05.05,29.30,250.98,992.19,-25.98,15.43,10.37,-9.45,1.65,24.75,29.56,47.10,
01/01/2000,00:01:05.05,-93.75,260.25,719.73,-13.48,25.61,21.52,-10.05,1.05,26.40,29.56,47.10,
01/01/2000,00:01:05.05,-262.21,239.75,622.07,-3.54,26.22,11.28,-9.30,0.00,27.15,29.66,47.10,
01/01/2000,00:01:05.05,-320.80,167.97,568.85,-9.63,10.61,-9.82,-9.00,0.15,24.45,29.61,47.10,
